id_lectura,fecha_hora,edificio,ciudad,tipo_edificio,superficie_m2,temperatura_exterior_c,humedad_relativa_pct,radiacion_solar_wm2,ocupacion_personas,hvac_activo,modo_hvac,consumo_kwh,generacion_solar_kwh,periodo_tarifario,coste_eur
701,2025-11-29 00:00:00,Campus Norte,Bilbao,Educativo,8600,5.3,90.5,0.0,9,0,Apagado,13.09,0.0,Valle,1.41
1015,2025-10-04 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,28.7,59.1,493.0,383,1,Refrigeracion,233.59,99.1,Valle,15.12
117,2025-04-27 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,14.5,70.6,0.0,96,0,Apagado,30.49,0.0,Valle,2.59
1588,2025-04-23 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,,56.5,0.0,164,0,Apagado,228.8,0.0,Punta,46.93
2004,2025-06-10 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,24.5,52.7,79.6,306,1,Refrigeracion,100.2,0.0,Punta,21.57
392,2025-01-21 20:00:00,Campus Norte,Bilbao,Educativo,8600,12.9,91.7,0.0,11,1,Calefaccion,21.49,0.0,Punta,5.1
855,2025-04-27 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,30.2,53.9,633.2,399,1,Refrigeracion,241.05,125.11,Valle,10.09
1726,2025-09-10 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,21.3,57.2,247.7,174,No,Apagado,153.15,63.62,Llano,15.38
781,2025-02-14 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,4.8,81.2,0.0,150,1, CALEFACCION,196.41,0.0,Valle,18.29
1499,2025-01-25 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,,92.9,263.4,60,1,Calefaccion,93.82,70.11,Valle,2.31
767,2025-01-29 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,17.4,72.2,295.6,400,no,Apagado,205.71,64.4,Llano,22.34
1905,2025-03-06 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,8.4,74.3,0.0,322,1,Calefaccion,99.61,0.0,Valle,8.99
1330,2025-08-13 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.3,,383.5,95,0,Apagado,40.54,48.89,Llano,-0.55
1233,2025-05-09 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.4,70.4,0.0,278,0,Apagado,63.21,0.0,Valle,5.25
199,2025-07-16 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,34.2,42.5,719.9,560,1,Refrigeracion,114.93,111.49,Llano,0.53
1883,2025-02-10 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.4,89.5,433.7,91,1,Ventilacion,19.94,0.0,Llano,3.01
384,2025-01-13 20:00:00,Campus Norte,Bilbao,Educativo,8600,8.8,99.0,0.0,62,1,Calefaccion,25.07,0.0,Punta,6.01
2127,2025-10-12 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,21.0,70.5,608.0,126,0,Apagado,26.85,0.0,Valle,2.96
58,2025-02-26 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,3.6,79.1,59.3,377,1,Calefaccion,103.32,8.17,Llano,13.76
639,2025-09-26 14:00:00,Campus Norte,Bilbao,Educativo,8600,20.3,77.8,725.0,773,0,Apagado,86.59,56.89,Llano,5.27
1744,2025-09-26 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,19.7,66.6,0.0,186,0,Apagado,248.79,0.0,Punta,68.57
799,2025-03-02 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.8,74.4,409.0,418,0,Apagado,199.22,79.99,Valle,10.61
1040,2025-10-28 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,23.7,53.6,0.0,443,1,Ventilacion,297.72,0.0,Punta,83.54
1547,2025-03-14 14:00:00,Planta Logistica R2,Zaragoza ,Industrial,26000,17.5,73.8,415.2,193,no,Apagado,157.96,107.27,Llano,7.39
1816,2025-12-07 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,10.0,94.1,0.0,60,1,Calefaccion,142.28,0.0,Valle,15.0
790,2025-02-22 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,10.4,68.5,70.0,423,TRUE,Calefaccion,285.94,15.18,Valle,24.77
1284,2025-06-26 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,23.1,65.7,100.3,1320,Si,Ventilacion,275.67,12.26,Punta,61.03
1774,2025-10-28 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,11.7,71.9,19.4,158,1,Calefaccion,250.53,5.2,Llano,42.1
378,2025-01-09 08:00:00,Campus Norte,Bilbao,Educativo,8600,6.6,99.0,0.0,827,si,Calefaccion,133.11,0.0,Llano,21.07
1143,2025-02-06 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,15.9,79.0,366.4,1501,1,Ventilacion,211.85,44.43,Llano,25.11
931,2025-07-12 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,33.4,44.2,904.1,415,1,Refrigeracion,231.33,182.83,Valle,4.66
1835,2025-12-27 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,11.8,77.5,392.0,71,1,Calefaccion,86.83,102.72,Valle,-0.66
1932,2025-03-30 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,16.0,79.2,0.0,332,0,Apagado,100.77,0.0,Valle,8.52
19,2025-01-17 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,11.0,68.7,340.3,614,1,Calefaccion,102.85,51.82,Llano,8.27
2027,2025-07-04 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,26.7,65.4,717.2,33,1,Refrigeracion,21.79,0.0,Llano,3.38
145,2025-05-25 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,14.7,77.0,0.0,10,0,Apagado,24.12,0.0,Valle,2.18
360,2025-12-23 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,6.3,71.2,,76,1,Calefaccion,44.14,0.0,Punta,11.17
1347,2025-08-29 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,26.9,70.6,630.3,1270,1,Refrigeracion,209.65,81.52,Llano,21.38
1582,2025-04-19 08:00:00,Planta Logistica R2,ZARAGOZA,Industrial,26000,17.1,67.7,220.7,75,0,Apagado,77.51,58.25,Valle,1.69
2110,2025-09-26 08:00:00,Residencial Mirador,barcelona,Residencial,9800,17.4,76.7,128.2,59,0,Apagado,18.7,0.0,Llano,3.38
1169,2025-03-06 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.8,92.6,0.0,65,0,Apagado,46.16,0.0,Valle,4.17
1247,2025-05-21 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,26.9,63.5,788.0,1398,1,Refrigeracion,212.29,96.87,Llano,16.04
2002,2025-06-10 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,24.9,67.1,377.4,51,1,Refrigeracion,20.5,0.0,Llano,2.94
1700,2025-08-13 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,28.2,41.3,0.0,186,1,Refrigeracion,280.03,0.0,Punta,68.86
2184,2025-12-07 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,11.5,89.8,0.0,312,1,Calefaccion,,0.0,Valle,11.06
1735,2025-09-18 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,25.2,61.5,680.8,176,1,Refrigeracion,174.85,167.35,Llano,1.31
2108,2025-09-22 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,21.3,64.5,0.0,294,0,Apagado,94.09,0.0,Punta,24.51
178,2025-06-26 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,23.0,50.3,,370,0,Apagado,69.01,65.13,Llano,0.57
1106,2025-01-01 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,12.9,98.5,0.0,56,0,Apagado,49.94,0.0,Valle,5.17
1969,2025-05-09 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,18.0,77.5,0.0,283,0,Apagado,719.17,0.0,Valle,8.23
1890,2025-02-18 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.6,93.1,58.4,67,1,Calefaccion,35.38,0.0,Llano,5.0
238,2025-08-25 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,21.8,55.3,295.1,382,0,Apagado,68.34,43.75,Llano,4.15
797,2025-03-02 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,8.9,70.5,0.0,198,1,Calefaccion,174.28,0.0,Valle,15.89
286,2025-10-12 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,17.6,62.1,102.0,22,0,Apagado,23.35,16.78,Valle,0.72
1567,2025-04-03 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,23.2,72.4,534.0,168,1,Ventilacion,147.65,159.68,Llano,-0.67
1696,2025-08-09 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,26.6,54.8,0.0,51,1,Refrigeracion,141.87,0.0,Valle,14.61
793,2025-02-26 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,6.0,61.1,0.0,218,1,Calefaccion,189.65,0.0,Valle,17.18
710,2025-12-07 08:00:00,Campus Norte,Bilbao,Educativo,8600,6.2,95.1,0.0,0,0,Apagado,12.03,0.0,Valle,1.27
1442,2025-12-03 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.1,74.0,0.0,133,0, APAGADO,55.72,0.0,Llano,9.83
306,2025-11-01 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,9.5,54.6,38.1,30,0,Apagado,24.82,6.06,Valle,2.13
1628,2025-06-02 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,26.2,60.7,74.2,159,1,Refrigeracion,253.15,19.07,Punta,53.0
517,2025-05-29 00:00:00,Campus Norte,Bilbao,Educativo,8600,14.4,90.0,0.0,33,1,Calefaccion,23.06,0.0,Valle,2.03
722,2025-12-19 08:00:00,Campus Norte,Bilbao,Educativo,8600,6.8,95.1,0.0,775,1,Calefaccion,113.59,0.0,Llano,18.79
1255,2025-05-29 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,25.4,64.9,559.5,1420,1,Refrigeracion,221.6,67.51,Llano,22.17
333,2025-11-29 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,,73.1,0.0,13,0,Apagado,24.81,0.0,Valle,2.68
1432,2025-11-21 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,16.2,77.2,0.0,1250,0,Apagado,269.13,0.0,Punta,69.0
847,2025-04-19 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,27.7,54.5,596.7,404,1,Refrigeracion,230.62,111.39,Valle,10.3
834,2025-04-07 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,18.9,58.3,158.8,418,0,Apagado,219.61,29.53,Llano,27.18
2050,2025-07-28 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,17.5,73.1,376.9,42,0,Apagado,15.96,0.0,Llano,2.46
1249,2025-05-25 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,17.2,69.3,0.0,0,0,Apagado,48.57,0.0,Valle,4.33
1551,2025-03-18 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,18.6,57.2,515.8,161,0,Apagado,159.34,149.53,Llano,1.42
1027,2025-10-16 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,25.8,59.7,480.9,420,1,Refrigeracion,217.57,103.6,Llano,19.69
2169,2025-11-25 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.3,89.2,0.0,311,1,Calefaccion,106.98,0.0,Valle,11.53
1526,2025-02-22 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,8.7,65.8,51.6,73,1,Calefaccion,130.19,13.25,Valle,10.9
1714,2025-08-29 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,21.7,56.8,307.7,160,0,Apagado,160.03,83.33,Llano,12.68
2097,2025-09-14 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,17.7,69.2,0.0,273,0,Apagado,92.75,0.0,Valle,9.98
477,2025-04-19 00:00:00,Campus Norte,Bilbao,Educativo,8600,9.7,85.5,0.0,0,0,Apagado,12.76,0.0,Valle,1.08
2159,2025-11-13 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.9,73.4,542.7,78,1,Ventilacion,20.27,0.0,Llano,3.64
887,2025-05-29 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,34.8,58.4,677.6,409,1,Refrigeracion,216.69,124.23,Llano,13.47
631,2025-09-18 14:00:00,Campus Norte,Bilbao,Educativo,8600,20.6,73.9,620.6,730,0,Apagado,72.72,45.38,Llano,4.84
1942,2025-04-11 08:00:00,Residencial Mirador, Barcelona,Residencial,9800,17.3,87.2,170.3,,0,Apagado,17.89,0.0,Llano,2.44
1473,2025-01-01 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,1.1,66.2,0.0,0,0,Apagado,46.86,0.0,Valle,4.81
1868,2025-01-25 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,10.1,86.7,0.0,309,1,Calefaccion,105.06,0.0,Valle,10.0
1111,2025-01-05 14:00:00,Centro Comercial Delta,VALENCIA,Comercial,17400,13.3,77.1,436.6,1529,1,Calefaccion,226.13,54.97,Valle,17.25
1914,2025-03-14 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,13.0,90.3,120.8,93,1,Calefaccion,21.54,0.0,Llano,3.27
1310,2025-07-24 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.5,68.1,360.9,0,0,Apagado,33.13,43.94,Llano,-0.69
917,2025-06-30 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,27.0,51.9,0.0,202,1,Refrigeracion,199.22,0.0,Valle,19.18
488,2025-04-27 20:00:00,Campus Norte,Bilbao,Educativo,8600,13.2,85.5,0.0,0,0,Apagado,12.79,0.0,Valle,1.1
1067,2025-11-25 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,17.2,72.1,386.3,425,0,Apagado,213.21,77.21,Llano,23.34
1088,2025-12-15 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,12.8,77.0,0.0,380,1,Calefaccion,281.21,0.0,Punta,72.3
948,2025-07-28 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,32.4,59.6,20.2,397,si,Refrigeracion,304.44,3.94,Punta,75.4
1438,2025-11-29 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.9,89.9,0.0,132,1,Calefaccion,58.28,0.0,Valle,6.35
638,2025-09-26 08:00:00,Campus Norte,Bilbao,Educativo,8600,14.0,91.1,152.3,812,1,Calefaccion,82.63,12.13,Llano,11.76
141,2025-05-21 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,17.1,56.8,0.0,13,0,Apagado,26.44,0.0,Valle,2.28
1365,2025-09-18 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.5,62.2,0.0,0,0, APAGADO,47.29,0.0,Valle,5.04
588,2025-08-05 20:00:00,Campus Norte,Bilbao,Educativo,8600,-999.0,79.4,0.0,29,no,Apagado,14.66,0.0,Punta,3.65
569,2025-07-20 00:00:00,Campus Norte,Bilbao,Educativo,8600,15.4,83.2,0.0,68,0,Apagado,16.06,0.0,Valle,1.57
1922,2025-03-22 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,13.9,76.0,173.6,87,1,Calefaccion,25.13,0.0,Valle,2.17
901,2025-06-14 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,21.8,57.2,0.0,252,0,Apagado,178.42,0.0,Valle,16.18
1348,2025-08-29 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,22.9,69.6,0.0,1360,0,Apagado,296.38,0.0,Punta,76.5
1963,2025-05-01 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,25.6,61.5,680.1,122,si,Refrigeracion,29.15,0.0,Valle,2.55
1431,2025-11-21 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,18.2,72.3,445.5,1305,0,Apagado,192.81,56.64,Llano,23.18
223,2025-08-09 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,26.4,52.1,784.4,0,0,Apagado,16.22,116.68,Valle,-4.12
652,2025-10-08 20:00:00,Campus Norte,bilbao,Educativo,8600,14.5,,0.0,11,1,Ventilacion,19.19,0.0,Punta,5.25
1450,2025-12-11 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,11.9,98.3,0.0,257,0,Apagado,56.26,0.0,Llano,9.37
173,2025-06-22 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,,62.1,0.0,40,0,Apagado,25.23,0.0,Valle,2.38
2066,2025-08-13 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,20.1,,289.2,65,0,Apagado,16.08,0.0,Llano,2.69
2168,2025-11-21 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,11.7,88.8,0.0,291,1,Calefaccion,97.64,0.0,Punta,26.41
1198,2025-04-03 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,14.8,84.0,113.9,149,No,Apagado,54.13,14.07,Llano,5.64
758,2025-01-21 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,6.5,78.8,0.0,419,1, CALEFACCION,317.2,0.0,Llano,48.79
1575,2025-04-11 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.9,68.9,466.8,158,0,Apagado,149.69,116.9,Llano,4.5
1424,2025-11-13 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,14.1,84.3,0.0,1304,Si,Calefaccion,275.43,0.0,Punta,72.22
462,2025-04-03 08:00:00,Campus Norte,Bilbao,Educativo,8600,10.2,98.1,121.7,791,1,Calefaccion,82.48,8.84,Llano,10.6
1923,2025-03-22 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,17.1,78.9,447.2,112,FALSE,Apagado,25.84,0.0,Valle,2.17
2176,2025-11-29 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,9.7,76.8,0.0,335,1,Calefaccion,98.04,0.0,Valle,10.43
1238,2025-05-13 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.0,83.3,232.5,131,0,Apagado,41.16,30.29,Llano,1.48
1622,2025-05-29 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.9,55.1,,165,0,Apagado,141.44,84.26,Llano,7.94
1099,2025-12-27 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.9,76.4,417.2,430,1,Ventilacion,200.43,90.55,Valle,10.94
1195,2025-03-30 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.7,64.1,603.5,1558,0,Apagado,248.13,67.12,Valle,15.84
712,2025-12-07 20:00:00,Campus Norte,Bilbao,Educativo,8600,8.4,99.0,0.0,23,0,Apagado,,0.0,Valle,1.41
1087,2025-12-15 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.5,72.4,424.6,410,0,Apagado,213.7,85.7,Llano,21.77
1495,2025-01-21 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,11.2,76.5,364.4,153,1,Calefaccion,164.61,104.59,Llano,9.44
1520,2025-02-14 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,5.8,82.3,0.0,163,1,Calefaccion,253.13,0.0,Punta,58.35
1915,2025-03-14 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,18.3,82.0,514.0,53,0, APAGADO,17.59,0.0,Llano,2.52
492,2025-05-01 20:00:00,Campus Norte,Bilbao,Educativo,8600,16.6,93.3,0.0,60,0,Apagado,16.3,0.0,Valle,1.41
2039,2025-07-16 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,24.5,75.2,749.3,66,1,Refrigeracion,21.44,0.0,Llano,3.25
654,2025-10-12 08:00:00,Campus Norte,Bilbao,Educativo,8600,17.2,83.2,110.4,0,0,Apagado,12.54,7.83,Valle,0.51
1600,2025-05-05 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.7,,0.0,163,no,Apagado,257.25,0.0,Punta,53.97
124,2025-05-01 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,20.6,67.9,0.0,54,0,Apagado,26.76,0.0,Valle,2.35
1796,2025-11-17 20:00:00,Planta Logistica R2,ZARAGOZA,Industrial,26000,9.9,75.7,0.0,160,1,Calefaccion,261.74,0.0,Punta,71.98
1167,2025-03-02 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,,86.7,352.3,1549,0,Apagado,228.23,42.88,Valle,16.68
618,2025-09-06 08:00:00,Campus Norte,Bilbao,Educativo,8600,18.5,73.2,221.4,0,0, APAGADO,7.54,16.83,Valle,-0.4
2017,2025-06-26 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,17.0,75.6,0.0,350,0,Apagado,100.73,0.0,Valle,9.53
250,2025-09-06 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,18.0,72.5,244.6,6,0,Apagado,16.5,35.38,Valle,-0.83
2121,2025-10-08 00:00:00,Residencial Mirador,BARCELONA,Residencial,9800,-999.0,80.7,0.0,274,1,Calefaccion,98.67,0.0,Valle,10.69
1400,2025-10-20 20:00:00,Centro Comercial Delta, Valencia ,Comercial,17400,16.2,74.3,0.0,1448,0,Apagado,258.48,0.0,Punta,68.88
686,2025-11-13 08:00:00,Campus Norte,Bilbao,Educativo,8600,10.9,99.0,0.0,780,1,Calefaccion,120.06,0.0,Llano,21.42
562,2025-07-12 08:00:00,Campus Norte,Bilbao,Educativo,8600,17.2,73.0,335.2,81,0,Apagado,11.6,25.85,Valle,-0.56
1543,2025-03-10 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,15.8,63.1,519.5,162,1,Ventilacion,153.0,134.65,Llano,2.64
674,2025-11-01 08:00:00,Campus Norte,Bilbao,Educativo,8600,13.1,93.4,0.0,14,0,Apagado,13.37,0.0,Valle,1.47
958,2025-08-09 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,25.8,50.5,348.4,442,1,Refrigeracion,211.52,67.88,Valle,14.88
107,2025-04-15 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,24.4,53.0,580.8,554,1,Refrigeracion,115.51,80.89,Llano,4.63
960,2025-08-09 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,31.7,60.9,0.0,461,1,Refrigeracion,300.43,0.0,Valle,
947,2025-07-28 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,,53.4,841.3,412,1,Refrigeracion,226.6,180.62,Llano,7.46
940,2025-07-20 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,28.2,39.3,26.3,380,1,Refrigeracion,320.55,5.41,Valle,30.54
879,2025-05-21 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,31.9,55.8,794.8,398,1,Refrigeracion,244.36,151.54,Llano,12.98
1794,2025-11-17 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,3.4,,0.0,180,1,Calefaccion,258.18,0.0,Llano,44.1
1463,2025-12-23 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,16.4,85.8,349.0,1435,no,Apagado,214.04,46.07,Llano,28.76
2081,2025-08-29 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.9,72.5,0.0,290,1,Ventilacion,93.33,0.0,Valle,9.9
155,2025-06-02 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,27.2,41.8,814.8,548,1,Refrigeracion,110.04,123.52,Llano,-0.78
1373,2025-09-26 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,17.7,62.4,0.0,0,0,Apagado,51.59,0.0,Valle,5.6
1921,2025-03-22 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,11.1,86.4,0.0,296,Si, CALEFACCION,96.13,0.0,Valle,8.53
1248,2025-05-21 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,23.8,72.2,55.2,1333,1,Ventilacion,275.09,6.72,Punta,56.47
881,2025-05-25 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,20.9,104.0,0.0,254,0,Apagado,190.62,0.0,Valle,17.33
1759,2025-10-12 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,23.9,63.6,562.7,0,0,Apagado,32.21,151.24,Valle,-5.19
775,2025-02-06 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,18.2,53.0,565.5,407,0,Apagado,181.73,111.96,Llano,10.69
1826,2025-12-19 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,4.0,73.8,0.0,166,1,Calefaccion,266.9,0.0,Llano,45.96
899,2025-06-10 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,31.1,52.7,809.7,417,1,Refrigeracion,213.68,165.46,Llano,7.22
1369,2025-09-22 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,16.4,79.6,0.0,163,0,Apagado,57.14,0.0,Valle,6.17
1352,2025-09-02 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,28.2,54.3,0.0,1293,si,Refrigeracion,288.49,0.0,Punta,73.39
311,2025-11-05 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,14.7,68.3,457.1,591,1,Ventilacion,104.68,70.16,Llano,6.07
1595,2025-05-01 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,27.1,54.0,731.4,7,0,Apagado,33.88,197.93,Valle,-5.96
1206,2025-04-11 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,15.7,77.5,224.6,23,0,Apagado,33.66,27.98,Llano,0.77
2095,2025-09-10 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,23.8,74.5,542.0,62,1,Ventilacion,17.71,0.0,Llano,3.01
128,2025-05-05 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,,65.9,0.0,9,0,Apagado,36.77,0.0,Punta,7.62
913,2025-06-26 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,26.3,52.9,0.0,223,1,Refrigeracion,191.7,0.0,Valle,17.48
1718,2025-09-02 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,19.0,71.5,281.8,172,0,Apagado,162.17,73.92,Llano,15.1
660,2025-10-16 20:00:00,Campus Norte,Bilbao,Educativo,8600,17.9,79.3,0.0,147,0,Apagado,28.02,0.0,Punta,7.63
1392,2025-10-12 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,19.3,78.1,0.0,1564,0,Apagado,316.22,0.0,Valle,34.09
615,2025-09-02 14:00:00,Campus Norte,Bilbao,Educativo,8600,23.7,62.4,808.9,785,1,Ventilacion,82.94,65.73,Llano,2.94
1599,2025-05-05 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,27.0,56.5,636.8,184,1,Refrigeracion,174.2,156.74,Llano,2.42
858,2025-05-01 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,21.5,46.0,347.2,446,No,Apagado,193.12,67.82,Valle,10.68
1775,2025-10-28 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,18.8,73.5,433.6,173,0,Apagado,156.67,120.09,Llano,6.29
839,2025-04-11 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,21.5,62.9,637.5,452,0, APAGADO,200.65,130.53,Llano,9.45
1036,2025-10-24 20:00:00,Hospital Sur,sevilla,Sanitario,21000,19.3,49.7,0.0,398,0,Apagado,269.16,0.0,Punta,71.54
665,2025-10-24 00:00:00,Campus Norte,Bilbao,Educativo,8600,8.4,80.4,0.0,92,1, CALEFACCION,27.95,0.0,Valle,3.14
2112,2025-09-26 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,17.0,86.4,0.0,296,0,Apagado,94.44,0.0,Punta,25.22
44,2025-02-10 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,10.1,63.0,0.0,108,1,Calefaccion,43.03,0.0,Punta,9.95
457,2025-03-30 00:00:00,Campus Norte,Bilbao,Educativo,8600,12.7,99.0,0.0,0,0,Apagado,11.89,0.0,Valle,1.04
1722,2025-09-06 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,21.0,62.0,213.0,76,0,Apagado,84.59,53.28,Valle,3.31
